source,target,Type,Id,Label,timeset,Weight,weight_not_norm,year,season,start,end
134,142,Directed,61054,Rémy Cabella,"<[2018-05-31, 2018-05-31]>",6086740,6000000,2018,sommertransfers,2018-06-01,2020-06-01
15,143,Directed,61056,Matz Sels,"<[2018-05-31, 2018-05-31]>",4057826,4000000,2018,sommertransfers,2018-06-01,2020-06-01
151,143,Directed,61057,Lebo Mothiba,"<[2018-05-31, 2018-05-31]>",4057826,4000000,2018,sommertransfers,2018-06-01,2020-06-01
812,143,Directed,61059,Ibrahima Sissoko,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
137,140,Directed,61064,Firmin Mubele,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
1095,140,Directed,61065,Baptiste Reynet,"<[2018-05-31, 2018-05-31]>",4057826,4000000,2018,sommertransfers,2018-06-01,2020-06-01
27,140,Directed,61066,Mathieu Dossevi,"<[2018-05-31, 2018-05-31]>",2536141,2500000,2018,sommertransfers,2018-06-01,2020-06-01
1611,140,Directed,61067,Max Gradel,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
1349,1265,Directed,61101,Dmitri Stotskiy,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
179,156,Directed,61105,Paul Anton,"<[2018-05-31, 2018-05-31]>",405782,400000,2018,sommertransfers,2018-06-01,2020-06-01
1265,155,Directed,61116,Fedor Smolov,"<[2018-05-31, 2018-05-31]>",9130110,9000000,2018,sommertransfers,2018-06-01,2020-06-01
101,155,Directed,61117,Benedikt Höwedes,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
521,155,Directed,61118,Rifat Zhemaletdinov,"<[2018-05-31, 2018-05-31]>",1521685,1500000,2018,sommertransfers,2018-06-01,2020-06-01
151,155,Directed,61119,Éder,"<[2018-05-31, 2018-05-31]>",507228,500000,2018,sommertransfers,2018-06-01,2020-06-01
153,532,Directed,61131,Aleksandr Zuev,"<[2018-05-31, 2018-05-31]>",507228,500000,2018,sommertransfers,2018-06-01,2020-06-01
1265,521,Directed,61137,Vyacheslav Podberezkin,"<[2018-05-31, 2018-05-31]>",913011,900000,2018,sommertransfers,2018-06-01,2020-06-01
170,153,Directed,61141,Aleksandr Tashaev,"<[2018-05-31, 2018-05-31]>",1521685,1500000,2018,sommertransfers,2018-06-01,2020-06-01
1349,166,Directed,61152,Ivan Oblyakov,"<[2018-05-31, 2018-05-31]>",4057826,4000000,2018,sommertransfers,2018-06-01,2020-06-01
186,9,Directed,61165,Jarrod Bowen,"<[2018-12-31, 2018-12-31]>",21300000,21300000,2019,wintertransfers,2019-01-01,2020-06-01
36,9,Directed,61166,Darren Randolph,"<[2018-12-31, 2018-12-31]>",4700000,4700000,2019,wintertransfers,2019-01-01,2020-06-01
117,501,Directed,61167,Ignacio Pussetto,"<[2018-12-31, 2018-12-31]>",8000000,8000000,2019,wintertransfers,2019-01-01,2020-06-01
553,666,Directed,61171,Aaron Mooy,"<[2018-12-31, 2018-12-31]>",6000000,6000000,2019,wintertransfers,2019-01-01,2020-06-01
41,43,Directed,61173,Sam McCallum,"<[2018-12-31, 2018-12-31]>",4150000,4150000,2019,wintertransfers,2019-01-01,2020-06-01
1107,43,Directed,61174,Lukas Rupp,"<[2018-12-31, 2018-12-31]>",500000,500000,2019,wintertransfers,2019-01-01,2020-06-01
224,10,Directed,61178,Martin Braithwaite,"<[2018-12-31, 2018-12-31]>",18000000,18000000,2019,wintertransfers,2019-01-01,2020-06-01
223,670,Directed,61180,Erick Cabaco,"<[2018-12-31, 2018-12-31]>",8000000,8000000,2019,wintertransfers,2019-01-01,2020-06-01
224,234,Directed,61182,Youssef En-Nesyri,"<[2018-12-31, 2018-12-31]>",20000000,20000000,2019,wintertransfers,2019-01-01,2020-06-01
51,59,Directed,61184,Adrián Embarba,"<[2018-12-31, 2018-12-31]>",10000000,10000000,2019,wintertransfers,2019-01-01,2020-06-01
670,59,Directed,61185,Leandro Cabrera,"<[2018-12-31, 2018-12-31]>",9000000,9000000,2019,wintertransfers,2019-01-01,2020-06-01
223,59,Directed,61186,Oier Olazábal,"<[2018-12-31, 2018-12-31]>",1500000,1500000,2019,wintertransfers,2019-01-01,2020-06-01
69,63,Directed,61188,Paco Alcácer,"<[2018-12-31, 2018-12-31]>",23000000,23000000,2019,wintertransfers,2019-01-01,2020-06-01
778,50,Directed,61190,Sekou Gassama,"<[2018-12-31, 2018-12-31]>",400000,400000,2019,wintertransfers,2019-01-01,2020-06-01
65,562,Directed,61191,Antoñín,"<[2018-12-31, 2018-12-31]>",1500000,1500000,2019,wintertransfers,2019-01-01,2020-06-01
1362,94,Directed,61198,Stefan Ilsanker,"<[2018-12-31, 2018-12-31]>",500000,500000,2019,wintertransfers,2019-01-01,2020-06-01
234,1107,Directed,61199,Munas Dabbur,"<[2018-12-31, 2018-12-31]>",12000000,12000000,2019,wintertransfers,2019-01-01,2020-06-01
69,1107,Directed,61200,Jacob Bruun Larsen,"<[2018-12-31, 2018-12-31]>",9000000,9000000,2019,wintertransfers,2019-01-01,2020-06-01
237,882,Directed,61202,Dawid Kownacki,"<[2018-12-31, 2018-12-31]>",7500000,7500000,2019,wintertransfers,2019-01-01,2020-06-01
721,104,Directed,61203,Krzysztof Piatek,"<[2018-12-31, 2018-12-31]>",24000000,24000000,2019,wintertransfers,2019-01-01,2020-06-01
147,104,Directed,61204,Lucas Tousart,"<[2018-12-31, 2018-12-31]>",24000000,24000000,2019,wintertransfers,2019-01-01,2020-06-01
1362,104,Directed,61205,Matheus Cunha,"<[2018-12-31, 2018-12-31]>",18000000,18000000,2019,wintertransfers,2019-01-01,2020-06-01
91,104,Directed,61206,Santiago Ascacíbar,"<[2018-12-31, 2018-12-31]>",10000000,10000000,2019,wintertransfers,2019-01-01,2020-06-01
43,252,Directed,61207,Dennis Srbeny,"<[2018-12-31, 2018-12-31]>",200000,200000,2019,wintertransfers,2019-01-01,2020-06-01
237,119,Directed,61208,Duván Zapata,"<[2018-12-31, 2018-12-31]>",12000000,12000000,2019,wintertransfers,2019-01-01,2020-06-01
380,125,Directed,61211,Emanuel Vignato,"<[2018-12-31, 2018-12-31]>",2000000,2000000,2019,wintertransfers,2019-01-01,2020-06-01
113,731,Directed,61215,Sofyan Amrabat,"<[2018-12-31, 2018-12-31]>",20000000,20000000,2019,wintertransfers,2019-01-01,2020-06-01
119,586,Directed,61216,Andrea Masiello,"<[2018-12-31, 2018-12-31]>",2500000,2500000,2019,wintertransfers,2019-01-01,2020-06-01
380,113,Directed,61218,Mariusz Stepinski,"<[2018-12-31, 2018-12-31]>",5500000,5500000,2019,wintertransfers,2019-01-01,2020-06-01
11,1554,Directed,61222,Christian Eriksen,"<[2018-12-31, 2018-12-31]>",20000000,20000000,2019,wintertransfers,2019-01-01,2020-06-01
34,1554,Directed,61223,Ashley Young,"<[2018-12-31, 2018-12-31]>",1500000,1500000,2019,wintertransfers,2019-01-01,2020-06-01
119,47,Directed,61224,Dejan Kulusevski,"<[2018-12-31, 2018-12-31]>",35000000,35000000,2019,wintertransfers,2019-01-01,2020-06-01
61,129,Directed,61226,Stanislav Lobotka,"<[2018-12-31, 2018-12-31]>",20000000,20000000,2019,wintertransfers,2019-01-01,2020-06-01
1787,129,Directed,61227,Andrea Petagna,"<[2018-12-31, 2018-12-31]>",17000000,17000000,2019,wintertransfers,2019-01-01,2020-06-01
113,129,Directed,61228,Amir Rrahmani,"<[2018-12-31, 2018-12-31]>",14000000,14000000,2019,wintertransfers,2019-01-01,2020-06-01
1362,129,Directed,61229,Diego Demme,"<[2018-12-31, 2018-12-31]>",12000000,12000000,2019,wintertransfers,2019-01-01,2020-06-01
985,1631,Directed,61230,Gastón Brugman,"<[2018-12-31, 2018-12-31]>",2500000,2500000,2019,wintertransfers,2019-01-01,2020-06-01
774,107,Directed,61232,Gonzalo Villar,"<[2018-12-31, 2018-12-31]>",4000000,4000000,2019,wintertransfers,2019-01-01,2020-06-01
62,237,Directed,61233,Jeison Murillo,"<[2018-12-31, 2018-12-31]>",12000000,12000000,2019,wintertransfers,2019-01-01,2020-06-01
501,117,Directed,61235,Marvin Zeegelaar,"<[2018-12-31, 2018-12-31]>",2000000,2000000,2019,wintertransfers,2019-01-01,2020-06-01
489,132,Directed,61236,Rémi Oudin,"<[2018-12-31, 2018-12-31]>",10000000,10000000,2019,wintertransfers,2019-01-01,2020-06-01
144,147,Directed,61241,Tino Kadewere,"<[2018-12-31, 2018-12-31]>",12000000,12000000,2019,wintertransfers,2019-01-01,2020-06-01
132,133,Directed,61246,Aurélien Tchouaméni,"<[2018-12-31, 2018-12-31]>",18000000,18000000,2019,wintertransfers,2019-01-01,2020-06-01
143,133,Directed,61247,Youssouf Fofana,"<[2018-12-31, 2018-12-31]>",15000000,15000000,2019,wintertransfers,2019-01-01,2020-06-01
80,133,Directed,61248,Jean Marcelin,"<[2018-12-31, 2018-12-31]>",10000000,10000000,2019,wintertransfers,2019-01-01,2020-06-01
1193,1727,Directed,61264,Vladimir Iljin,"<[2018-12-31, 2018-12-31]>",435000,435000,2019,wintertransfers,2019-01-01,2020-06-01
172,1727,Directed,61265,Maksim Nenakhov,"<[2018-12-31, 2018-12-31]>",220000,220000,2019,wintertransfers,2019-01-01,2020-06-01
1351,532,Directed,61266,Maksim Osipenko,"<[2018-12-31, 2018-12-31]>",250000,250000,2019,wintertransfers,2019-01-01,2020-06-01
1265,521,Directed,61271,Ivan Ignatjev,"<[2018-12-31, 2018-12-31]>",7000000,7000000,2019,wintertransfers,2019-01-01,2020-06-01
1265,170,Directed,61276,Dmitri Skopintsev,"<[2018-12-31, 2018-12-31]>",4300000,4300000,2019,wintertransfers,2019-01-01,2020-06-01
179,1349,Directed,61282,Gamid Agalarov,"<[2018-12-31, 2018-12-31]>",180000,180000,2019,wintertransfers,2019-01-01,2020-06-01
207,13,Directed,61288,Rodrigo,"<[2019-05-31, 2019-05-31]>",70000000,70000000,2019,sommertransfers,2019-06-01,2020-06-01
47,13,Directed,61289,João Cancelo,"<[2019-05-31, 2019-05-31]>",65000000,65000000,2019,sommertransfers,2019-06-01,2020-06-01
1497,13,Directed,61290,Pedro Porro,"<[2019-05-31, 2019-05-31]>",12000000,12000000,2019,sommertransfers,2019-06-01,2020-06-01
52,31,Directed,61297,Mateo Kovacic,"<[2019-05-31, 2019-05-31]>",45000000,45000000,2019,sommertransfers,2019-06-01,2020-06-01
147,11,Directed,61298,Tanguy Ndombélé,"<[2019-05-31, 2019-05-31]>",60000000,60000000,2019,sommertransfers,2019-06-01,2020-06-01
361,11,Directed,61299,Ryan Sessegnon,"<[2019-05-31, 2019-05-31]>",27000000,27000000,2019,sommertransfers,2019-06-01,2020-06-01
14,11,Directed,61300,Jack Clarke,"<[2019-05-31, 2019-05-31]>",11000000,11000000,2019,sommertransfers,2019-06-01,2020-06-01
151,0,Directed,61301,Nicolas Pépé,"<[2019-05-31, 2019-05-31]>",80000000,80000000,2019,sommertransfers,2019-06-01,2020-06-01
142,0,Directed,61302,William Saliba,"<[2019-05-31, 2019-05-31]>",30000000,30000000,2019,sommertransfers,2019-06-01,2020-06-01
31,0,Directed,61304,David Luiz,"<[2019-05-31, 2019-05-31]>",8700000,8700000,2019,sommertransfers,2019-06-01,2020-06-01
42,34,Directed,61306,Harry Maguire,"<[2019-05-31, 2019-05-31]>",87000000,87000000,2019,sommertransfers,2019-06-01,2020-06-01
198,34,Directed,61307,Aaron Wan-Bissaka,"<[2019-05-31, 2019-05-31]>",55000000,55000000,2019,sommertransfers,2019-06-01,2020-06-01
549,34,Directed,61308,Daniel James,"<[2019-05-31, 2019-05-31]>",17000000,17000000,2019,sommertransfers,2019-06-01,2020-06-01
721,617,Directed,61310,Patrick Cutrone,"<[2019-05-31, 2019-05-31]>",18000000,18000000,2019,sommertransfers,2019-06-01,2020-06-01
112,617,Directed,61311,Pedro Neto,"<[2019-05-31, 2019-05-31]>",17900000,17900000,2019,sommertransfers,2019-06-01,2020-06-01
112,617,Directed,61313,Bruno Jordão,"<[2019-05-31, 2019-05-31]>",8900000,8900000,2019,sommertransfers,2019-06-01,2020-06-01
0,5,Directed,61315,Alex Iwobi,"<[2019-05-31, 2019-05-31]>",30400000,30400000,2019,sommertransfers,2019-06-01,2020-06-01
47,5,Directed,61316,Moise Kean,"<[2019-05-31, 2019-05-31]>",27500000,27500000,2019,sommertransfers,2019-06-01,2020-06-01
10,5,Directed,61317,André Gomes,"<[2019-05-31, 2019-05-31]>",25000000,25000000,2019,sommertransfers,2019-06-01,2020-06-01
570,5,Directed,61318,Jean-Philippe Gbamin,"<[2019-05-31, 2019-05-31]>",25000000,25000000,2019,sommertransfers,2019-06-01,2020-06-01
13,5,Directed,61319,Fabian Delph,"<[2019-05-31, 2019-05-31]>",9500000,9500000,2019,sommertransfers,2019-06-01,2020-06-01
133,42,Directed,61321,Youri Tielemans,"<[2019-05-31, 2019-05-31]>",45000000,45000000,2019,sommertransfers,2019-06-01,2020-06-01
15,42,Directed,61322,Ayoze Pérez,"<[2019-05-31, 2019-05-31]>",33400000,33400000,2019,sommertransfers,2019-06-01,2020-06-01
237,42,Directed,61323,Dennis Praet,"<[2019-05-31, 2019-05-31]>",21000000,21000000,2019,sommertransfers,2019-06-01,2020-06-01
94,9,Directed,61326,Sébastien Haller,"<[2019-05-31, 2019-05-31]>",40000000,40000000,2019,sommertransfers,2019-06-01,2020-06-01
63,9,Directed,61327,Pablo Fornals,"<[2019-05-31, 2019-05-31]>",28000000,28000000,2019,sommertransfers,2019-06-01,2020-06-01
137,501,Directed,61332,Ismaïla Sarr,"<[2019-05-31, 2019-05-31]>",30000000,30000000,2019,sommertransfers,2019-06-01,2020-06-01
503,501,Directed,61333,Craig Dawson,"<[2019-05-31, 2019-05-31]>",6000000,6000000,2019,sommertransfers,2019-06-01,2020-06-01
5,198,Directed,61336,James McCarthy,"<[2019-05-31, 2019-05-31]>",3300000,3300000,2019,sommertransfers,2019-06-01,2020-06-01
549,198,Directed,61337,Jordan Ayew,"<[2019-05-31, 2019-05-31]>",2800000,2800000,2019,sommertransfers,2019-06-01,2020-06-01
1107,15,Directed,61340,Joelinton,"<[2019-05-31, 2019-05-31]>",44000000,44000000,2019,sommertransfers,2019-06-01,2020-06-01
321,15,Directed,61341,Allan Saint-Maximin,"<[2019-05-31, 2019-05-31]>",18000000,18000000,2019,sommertransfers,2019-06-01,2020-06-01
663,15,Directed,61342,Emil Krafth,"<[2019-05-31, 2019-05-31]>",5400000,5400000,2019,sommertransfers,2019-06-01,2020-06-01
553,1611,Directed,61347,Philip Billing,"<[2019-05-31, 2019-05-31]>",16500000,16500000,2019,sommertransfers,2019-06-01,2020-06-01
503,715,Directed,61350,Jay Rodríguez,"<[2019-05-31, 2019-05-31]>",5550000,5550000,2019,sommertransfers,2019-06-01,2020-06-01
14,715,Directed,61351,Bailey Peacock-Farrell,"<[2019-05-31, 2019-05-31]>",2750000,2750000,2019,sommertransfers,2019-06-01,2020-06-01
681,715,Directed,61352,Erik Pieters,"<[2019-05-31, 2019-05-31]>",1100000,1100000,2019,sommertransfers,2019-06-01,2020-06-01
8,12,Directed,61354,Danny Ings,"<[2019-05-31, 2019-05-31]>",22200000,22200000,2019,sommertransfers,2019-06-01,2020-06-01
217,12,Directed,61355,Che Adams,"<[2019-05-31, 2019-05-31]>",16700000,16700000,2019,sommertransfers,2019-06-01,2020-06-01
356,666,Directed,61360,Matt Clarke,"<[2019-05-31, 2019-05-31]>",3900000,3900000,2019,sommertransfers,2019-06-01,2020-06-01
9,43,Directed,61361,Sam Byram,"<[2019-05-31, 2019-05-31]>",830000,830000,2019,sommertransfers,2019-06-01,2020-06-01
549,213,Directed,61364,Oliver McBurnie,"<[2019-05-31, 2019-05-31]>",19100000,19100000,2019,sommertransfers,2019-06-01,2020-06-01
1611,213,Directed,61365,Lys Mousset,"<[2019-05-31, 2019-05-31]>",11100000,11100000,2019,sommertransfers,2019-06-01,2020-06-01
411,213,Directed,61367,Luke Freeman,"<[2019-05-31, 2019-05-31]>",5600000,5600000,2019,sommertransfers,2019-06-01,2020-06-01
1611,29,Directed,61373,Tyrone Mings,"<[2019-05-31, 2019-05-31]>",22300000,22300000,2019,sommertransfers,2019-06-01,2020-06-01
13,29,Directed,61374,Douglas Luiz,"<[2019-05-31, 2019-05-31]>",16800000,16800000,2019,sommertransfers,2019-06-01,2020-06-01
12,29,Directed,61375,Matt Targett,"<[2019-05-31, 2019-05-31]>",15500000,15500000,2019,sommertransfers,2019-06-01,2020-06-01
151,29,Directed,61379,Anwar El Ghazi,"<[2019-05-31, 2019-05-31]>",9000000,9000000,2019,sommertransfers,2019-06-01,2020-06-01
715,29,Directed,61380,Tom Heaton,"<[2019-05-31, 2019-05-31]>",8800000,8800000,2019,sommertransfers,2019-06-01,2020-06-01
489,29,Directed,61381,Björn Engels,"<[2019-05-31, 2019-05-31]>",8000000,8000000,2019,sommertransfers,2019-06-01,2020-06-01
217,29,Directed,61382,Jota,"<[2019-05-31, 2019-05-31]>",4500000,4500000,2019,sommertransfers,2019-06-01,2020-06-01
617,29,Directed,61383,Kortney Hause,"<[2019-05-31, 2019-05-31]>",3400000,3400000,2019,sommertransfers,2019-06-01,2020-06-01
207,10,Directed,61384,Antoine Griezmann,"<[2019-05-31, 2019-05-31]>",120000000,120000000,2019,sommertransfers,2019-06-01,2020-06-01
62,10,Directed,61386,Neto,"<[2019-05-31, 2019-05-31]>",26000000,26000000,2019,sommertransfers,2019-06-01,2020-06-01
220,10,Directed,61387,Júnior Firpo,"<[2019-05-31, 2019-05-31]>",18000000,18000000,2019,sommertransfers,2019-06-01,2020-06-01
867,10,Directed,61389,Marc Cucurella,"<[2019-05-31, 2019-05-31]>",4000000,4000000,2019,sommertransfers,2019-06-01,2020-06-01
52,207,Directed,61391,Marcos Llorente,"<[2019-05-31, 2019-05-31]>",30000000,30000000,2019,sommertransfers,2019-06-01,2020-06-01
59,207,Directed,61392,Mario Hermoso,"<[2019-05-31, 2019-05-31]>",25000000,25000000,2019,sommertransfers,2019-06-01,2020-06-01
11,207,Directed,61393,Kieran Trippier,"<[2019-05-31, 2019-05-31]>",22000000,22000000,2019,sommertransfers,2019-06-01,2020-06-01
31,52,Directed,61398,Eden Hazard,"<[2019-05-31, 2019-05-31]>",100000000,100000000,2019,sommertransfers,2019-06-01,2020-06-01
94,52,Directed,61399,Luka Jovic,"<[2019-05-31, 2019-05-31]>",60000000,60000000,2019,sommertransfers,2019-06-01,2020-06-01
147,52,Directed,61401,Ferland Mendy,"<[2019-05-31, 2019-05-31]>",48000000,48000000,2019,sommertransfers,2019-06-01,2020-06-01
46,52,Directed,61403,Alberto Soro,"<[2019-05-31, 2019-05-31]>",2500000,2500000,2019,sommertransfers,2019-06-01,2020-06-01
1285,670,Directed,61405,Enric Gallego,"<[2019-05-31, 2019-05-31]>",6000000,6000000,2019,sommertransfers,2019-06-01,2020-06-01
503,670,Directed,61406,Allan Nyom,"<[2019-05-31, 2019-05-31]>",3000000,3000000,2019,sommertransfers,2019-06-01,2020-06-01
326,670,Directed,61407,Fayçal Fajr,"<[2019-05-31, 2019-05-31]>",1500000,1500000,2019,sommertransfers,2019-06-01,2020-06-01
65,670,Directed,61408,Jack Harper,"<[2019-05-31, 2019-05-31]>",1500000,1500000,2019,sommertransfers,2019-06-01,2020-06-01
10,62,Directed,61412,Jasper Cillessen,"<[2019-05-31, 2019-05-31]>",35000000,35000000,2019,sommertransfers,2019-06-01,2020-06-01
61,62,Directed,61413,Maxi Gómez,"<[2019-05-31, 2019-05-31]>",14500000,14500000,2019,sommertransfers,2019-06-01,2020-06-01
63,62,Directed,61415,Denis Cheryshev,"<[2019-05-31, 2019-05-31]>",6000000,6000000,2019,sommertransfers,2019-06-01,2020-06-01
431,62,Directed,61416,Manu Vallejo,"<[2019-05-31, 2019-05-31]>",5500000,5500000,2019,sommertransfers,2019-06-01,2020-06-01
231,62,Directed,61417,Jorge Sáenz,"<[2019-05-31, 2019-05-31]>",2000000,2000000,2019,sommertransfers,2019-06-01,2020-06-01
132,234,Directed,61422,Jules Koundé,"<[2019-05-31, 2019-05-31]>",25000000,25000000,2019,sommertransfers,2019-06-01,2020-06-01
133,234,Directed,61423,Rony Lopes,"<[2019-05-31, 2019-05-31]>",25000000,25000000,2019,sommertransfers,2019-06-01,2020-06-01
134,234,Directed,61425,Lucas Ocampos,"<[2019-05-31, 2019-05-31]>",15000000,15000000,2019,sommertransfers,2019-06-01,2020-06-01
146,234,Directed,61426,Diego Carlos,"<[2019-05-31, 2019-05-31]>",15000000,15000000,2019,sommertransfers,2019-06-01,2020-06-01
867,234,Directed,61427,Joan Jordán,"<[2019-05-31, 2019-05-31]>",14000000,14000000,2019,sommertransfers,2019-06-01,2020-06-01
9,234,Directed,61431,Chicharito,"<[2019-05-31, 2019-05-31]>",7750000,7750000,2019,sommertransfers,2019-06-01,2020-06-01
778,234,Directed,61433,Yan Brice,"<[2019-05-31, 2019-05-31]>",500000,500000,2019,sommertransfers,2019-06-01,2020-06-01
1497,56,Directed,61435,Portu,"<[2019-05-31, 2019-05-31]>",10000000,10000000,2019,sommertransfers,2019-06-01,2020-06-01
69,56,Directed,61436,Alexander Isak,"<[2019-05-31, 2019-05-31]>",6500000,6500000,2019,sommertransfers,2019-06-01,2020-06-01
4,56,Directed,61437,Modibo Sagnan,"<[2019-05-31, 2019-05-31]>",4500000,4500000,2019,sommertransfers,2019-06-01,2020-06-01
0,56,Directed,61438,Nacho Monreal,"<[2019-05-31, 2019-05-31]>",250000,250000,2019,sommertransfers,2019-06-01,2020-06-01
50,59,Directed,61441,Fernando Calero,"<[2019-05-31, 2019-05-31]>",8000000,8000000,2019,sommertransfers,2019-06-01,2020-06-01
9,66,Directed,61444,Lucas Pérez,"<[2019-05-31, 2019-05-31]>",2300000,2300000,2019,sommertransfers,2019-06-01,2020-06-01
15,66,Directed,61445,Joselu,"<[2019-05-31, 2019-05-31]>",2240000,2240000,2019,sommertransfers,2019-06-01,2020-06-01
778,66,Directed,61447,Luis Rioja,"<[2019-05-31, 2019-05-31]>",2000000,2000000,2019,sommertransfers,2019-06-01,2020-06-01
1497,66,Directed,61448,Pere Pons,"<[2019-05-31, 2019-05-31]>",2000000,2000000,2019,sommertransfers,2019-06-01,2020-06-01
33,867,Directed,61451,Edu Expósito,"<[2019-05-31, 2019-05-31]>",4000000,4000000,2019,sommertransfers,2019-06-01,2020-06-01
33,867,Directed,61452,Quique,"<[2019-05-31, 2019-05-31]>",3300000,3300000,2019,sommertransfers,2019-06-01,2020-06-01
53,867,Directed,61453,Pedro Bigas,"<[2019-05-31, 2019-05-31]>",3000000,3000000,2019,sommertransfers,2019-06-01,2020-06-01
220,867,Directed,61455,Takashi Inui,"<[2019-05-31, 2019-05-31]>",2000000,2000000,2019,sommertransfers,2019-06-01,2020-06-01
10,867,Directed,61456,Marc Cucurella,"<[2019-05-31, 2019-05-31]>",2000000,2000000,2019,sommertransfers,2019-06-01,2020-06-01
36,224,Directed,61462,Martin Braithwaite,"<[2019-05-31, 2019-05-31]>",5000000,5000000,2019,sommertransfers,2019-06-01,2020-06-01
31,224,Directed,61463,Kenneth Omeruo,"<[2019-05-31, 2019-05-31]>",5000000,5000000,2019,sommertransfers,2019-06-01,2020-06-01
